,0
253,"https://twitter.com/AlexDelarge6553/status/1324096402629238784
"
254,"https://twitter.com/AlexDelarge6553/status/1324095511897513996
"
255,"https://twitter.com/AlexDelarge6553/status/1324095231160131586
"
256,"https://twitter.com/AlexDelarge6553/status/1324093032816353281
"
257,"https://twitter.com/AlexDelarge6553/status/1324090513155362828
"
258,"https://twitter.com/AlexDelarge6553/status/1324086570299858944
"
259,"https://twitter.com/AlexDelarge6553/status/1324084710390276098
"
260,"https://twitter.com/AlexDelarge6553/status/1324082193157754888
"
261,"https://twitter.com/AlexDelarge6553/status/1324081318502846464
"
262,"https://twitter.com/AlexDelarge6553/status/1324079825867464706
"
263,"https://twitter.com/AlexDelarge6553/status/1324078619858292736
"
264,"https://twitter.com/AlexDelarge6553/status/1324078452677509120
"
265,"https://twitter.com/AlexDelarge6553/status/1324076392124977153
"
266,"https://twitter.com/AlexDelarge6553/status/1324076062112886784
"
267,"https://twitter.com/AlexDelarge6553/status/1324073612421275649
"
268,"https://twitter.com/AlexDelarge6553/status/1324072772188909569
"
269,"https://twitter.com/AlexDelarge6553/status/1324071446994452481
"
270,"https://twitter.com/AlexDelarge6553/status/1324067821991665667
"
271,"https://twitter.com/AlexDelarge6553/status/1324063612936343553
"
272,"https://twitter.com/AlexDelarge6553/status/1324063118939561986
"
273,"https://twitter.com/AlexDelarge6553/status/1324061586097606658
"
274,"https://twitter.com/AlexDelarge6553/status/1324059511297028097
"
275,"https://twitter.com/AlexDelarge6553/status/1324058510125109248
"
276,"https://twitter.com/AlexDelarge6553/status/1324057820019523584
"
277,"https://twitter.com/AlexDelarge6553/status/1324057503072661505
"
278,"https://twitter.com/AlexDelarge6553/status/1324056410334863360
"
279,"https://twitter.com/AlexDelarge6553/status/1324050220116811777
"
280,"https://twitter.com/AlexDelarge6553/status/1324044408023601152
"
281,"https://twitter.com/AlexDelarge6553/status/1324043094896136195
"
282,"https://twitter.com/AlexDelarge6553/status/1324042002477056005
"
283,"https://twitter.com/AlexDelarge6553/status/1324039186379399168
"
284,"https://twitter.com/AlexDelarge6553/status/1324039082083835904
"
285,"https://twitter.com/AlexDelarge6553/status/1324038536006455296
"
286,"https://twitter.com/AlexDelarge6553/status/1324038372923478016
"
287,"https://twitter.com/AlexDelarge6553/status/1324037995788460032
"
288,"https://twitter.com/AlexDelarge6553/status/1324037765252734977
"
289,"https://twitter.com/AlexDelarge6553/status/1324036009634516994
"
290,"https://twitter.com/AlexDelarge6553/status/1324033943012843522
"
291,"https://twitter.com/AlexDelarge6553/status/1324033691383902218
"
292,"https://twitter.com/AlexDelarge6553/status/1324031450912534536
"
293,"https://twitter.com/AlexDelarge6553/status/1324028707401568258
"
294,"https://twitter.com/AlexDelarge6553/status/1324022835170451457
"
295,"https://twitter.com/AlexDelarge6553/status/1324021711294124032
"
296,"https://twitter.com/AlexDelarge6553/status/1324018866301882370
"
297,"https://twitter.com/AlexDelarge6553/status/1324016298427322369
"
298,"https://twitter.com/AlexDelarge6553/status/1324014895612989441
"
299,"https://twitter.com/AlexDelarge6553/status/1324013985105088512
"
300,"https://twitter.com/AlexDelarge6553/status/1324013024131403776
"
301,"https://twitter.com/AlexDelarge6553/status/1324012581003141120
"
302,"https://twitter.com/AlexDelarge6553/status/1324011981976801281
"
303,"https://twitter.com/AlexDelarge6553/status/1324005858871791618
"
304,"https://twitter.com/AlexDelarge6553/status/1324002315364421632
"
305,"https://twitter.com/AlexDelarge6553/status/1323995749219213313
"
306,"https://twitter.com/AlexDelarge6553/status/1323990472805810177
"
307,"https://twitter.com/AlexDelarge6553/status/1323988959320559622
"
308,"https://twitter.com/AlexDelarge6553/status/1323987042251005954
"
309,"https://twitter.com/AlexDelarge6553/status/1323984895555883008
"
310,"https://twitter.com/AlexDelarge6553/status/1323978997240352768
"
311,"https://twitter.com/AlexDelarge6553/status/1323891652491096065
"
312,"https://twitter.com/AlexDelarge6553/status/1323889056401547266
"
313,"https://twitter.com/AlexDelarge6553/status/1323888354337935363
"
314,"https://twitter.com/AlexDelarge6553/status/1323887310560206850
"
315,"https://twitter.com/AlexDelarge6553/status/1323884354163122177
"
316,"https://twitter.com/AlexDelarge6553/status/1323883754235023361
"
317,"https://twitter.com/AlexDelarge6553/status/1323882191949103107
"
318,"https://twitter.com/AlexDelarge6553/status/1323881820459585536
"
319,"https://twitter.com/AlexDelarge6553/status/1323881131402502146
"
320,"https://twitter.com/AlexDelarge6553/status/1323879273225244685
"
321,"https://twitter.com/AlexDelarge6553/status/1323878397014118401
"
322,"https://twitter.com/AlexDelarge6553/status/1323878254281920512
"
323,"https://twitter.com/AlexDelarge6553/status/1323876655467794433
"
324,"https://twitter.com/AlexDelarge6553/status/1323874565018308608
"
325,"https://twitter.com/AlexDelarge6553/status/1323874118983442432
"
326,"https://twitter.com/AlexDelarge6553/status/1323872752638533633
"
327,"https://twitter.com/AlexDelarge6553/status/1323870127364968448
"
328,"https://twitter.com/AlexDelarge6553/status/1323863039343472640
"
329,"https://twitter.com/AlexDelarge6553/status/1323862054827077633
"
330,"https://twitter.com/AlexDelarge6553/status/1323858787904618496
"
331,"https://twitter.com/AlexDelarge6553/status/1323848453517119489
"
332,"https://twitter.com/AlexDelarge6553/status/1323839288325361664
"
333,"https://twitter.com/AlexDelarge6553/status/1323837907304620037
"
334,"https://twitter.com/AlexDelarge6553/status/1323837662218850304
"
335,"https://twitter.com/AlexDelarge6553/status/1323837662059466753
"
336,"https://twitter.com/AlexDelarge6553/status/1323837660784398336
"
337,"https://twitter.com/AlexDelarge6553/status/1323835751507906561
"
338,"https://twitter.com/AlexDelarge6553/status/1323835430677188614
"
339,"https://twitter.com/AlexDelarge6553/status/1323835107233419264
"
340,"https://twitter.com/AlexDelarge6553/status/1323834582379188224
"
341,"https://twitter.com/AlexDelarge6553/status/1323829707297665025
"
342,"https://twitter.com/AlexDelarge6553/status/1323827641078697985
"
343,"https://twitter.com/AlexDelarge6553/status/1323823781350170626
"
344,"https://twitter.com/AlexDelarge6553/status/1323823249604706309
"
345,"https://twitter.com/AlexDelarge6553/status/1323821163785658368
"
346,"https://twitter.com/AlexDelarge6553/status/1323818290901385216
"
347,"https://twitter.com/AlexDelarge6553/status/1323817813258260482
"
348,"https://twitter.com/AlexDelarge6553/status/1323816332446584832
"
349,"https://twitter.com/AlexDelarge6553/status/1323816121137508353
"
350,"https://twitter.com/AlexDelarge6553/status/1323815717486120962
"
351,"https://twitter.com/AlexDelarge6553/status/1323815106296401920
"
352,"https://twitter.com/AlexDelarge6553/status/1323815020657082371
"
353,"https://twitter.com/AlexDelarge6553/status/1323812955897683969
"
354,"https://twitter.com/AlexDelarge6553/status/1323812288629977088
"
355,"https://twitter.com/AlexDelarge6553/status/1323812010660892672
"
356,"https://twitter.com/AlexDelarge6553/status/1323811209842483200
"
357,"https://twitter.com/AlexDelarge6553/status/1323809129853575168
"
358,"https://twitter.com/AlexDelarge6553/status/1323806238665330694
"
359,"https://twitter.com/AlexDelarge6553/status/1323804163214610432
"
360,"https://twitter.com/AlexDelarge6553/status/1323803558047862785
"
361,"https://twitter.com/AlexDelarge6553/status/1323803103548919809
"
362,"https://twitter.com/AlexDelarge6553/status/1323801948672401408
"
363,"https://twitter.com/AlexDelarge6553/status/1323801823233347584
"
364,"https://twitter.com/AlexDelarge6553/status/1323801249909739520
"
365,"https://twitter.com/AlexDelarge6553/status/1323800803883233280
"
366,"https://twitter.com/AlexDelarge6553/status/1323800069062172673
"
367,"https://twitter.com/AlexDelarge6553/status/1323799345808969728
"
