,0
177,"https://twitter.com/simbatrading/status/1311855131881811968
"
178,"https://twitter.com/simbatrading/status/1311854456267472902
"
179,"https://twitter.com/simbatrading/status/1311851546536284160
"
180,"https://twitter.com/simbatrading/status/1311812279386681344
"
181,"https://twitter.com/simbatrading/status/1311717759353581570
"
182,"https://twitter.com/simbatrading/status/1311670989269463041
"
183,"https://twitter.com/simbatrading/status/1311388271692390406
"
184,"https://twitter.com/simbatrading/status/1311366420446539777
"
185,"https://twitter.com/simbatrading/status/1311360025269592065
"
186,"https://twitter.com/simbatrading/status/1311355598093590529
"
187,"https://twitter.com/simbatrading/status/1311337130971541510
"
188,"https://twitter.com/simbatrading/status/1311335484434644993
"
189,"https://twitter.com/simbatrading/status/1311335314414239746
"
190,"https://twitter.com/simbatrading/status/1311325560811986944
"
191,"https://twitter.com/simbatrading/status/1311319733401198593
"
192,"https://twitter.com/simbatrading/status/1311302871401537536
"
193,"https://twitter.com/simbatrading/status/1311285771962388481
"
194,"https://twitter.com/simbatrading/status/1311278336354607105
"
195,"https://twitter.com/simbatrading/status/1311267232341688320
"
196,"https://twitter.com/simbatrading/status/1311261882750300160
"
197,"https://twitter.com/simbatrading/status/1311120732106240000
"
198,"https://twitter.com/simbatrading/status/1311118673046896642
"
199,"https://twitter.com/simbatrading/status/1311094719540350977
"
200,"https://twitter.com/simbatrading/status/1311094292077834240
"
201,"https://twitter.com/simbatrading/status/1311093634176028673
"
202,"https://twitter.com/simbatrading/status/1311092872112943105
"
203,"https://twitter.com/simbatrading/status/1311092011336962048
"
204,"https://twitter.com/simbatrading/status/1311019141143367682
"
205,"https://twitter.com/simbatrading/status/1311018687554560001
"
206,"https://twitter.com/simbatrading/status/1311018309337460738
"
207,"https://twitter.com/simbatrading/status/1311015617525436417
"
208,"https://twitter.com/simbatrading/status/1311011656525393921
"
209,"https://twitter.com/simbatrading/status/1311011445447053312
"
210,"https://twitter.com/simbatrading/status/1311010824316694528
"
211,"https://twitter.com/simbatrading/status/1311010363761188872
"
212,"https://twitter.com/simbatrading/status/1311008634567045122
"
213,"https://twitter.com/simbatrading/status/1310997946855550981
"
214,"https://twitter.com/simbatrading/status/1310992947320586240
"
215,"https://twitter.com/simbatrading/status/1310977489330733065
"
216,"https://twitter.com/simbatrading/status/1310972624533676037
"
217,"https://twitter.com/simbatrading/status/1310972066779279360
"
218,"https://twitter.com/simbatrading/status/1310950919161380866
"
219,"https://twitter.com/simbatrading/status/1310948952477491201
"
220,"https://twitter.com/simbatrading/status/1310943437643022343
"
221,"https://twitter.com/simbatrading/status/1310936119702368256
"
222,"https://twitter.com/simbatrading/status/1310924720649523203
"
223,"https://twitter.com/simbatrading/status/1310898122848120832
"
224,"https://twitter.com/simbatrading/status/1310671718495723521
"
225,"https://twitter.com/simbatrading/status/1310669372923555844
"
226,"https://twitter.com/simbatrading/status/1310652148020060160
"
227,"https://twitter.com/simbatrading/status/1310651284916244485
"
228,"https://twitter.com/simbatrading/status/1310611511178600449
"
229,"https://twitter.com/simbatrading/status/1310611372783407111
"
230,"https://twitter.com/simbatrading/status/1310611270547263489
"
231,"https://twitter.com/simbatrading/status/1310610234029768705
"
232,"https://twitter.com/simbatrading/status/1310608375030390785
"
233,"https://twitter.com/simbatrading/status/1310607398067941376
"
234,"https://twitter.com/simbatrading/status/1310593040139026442
"
235,"https://twitter.com/simbatrading/status/1310587603113201665
"
236,"https://twitter.com/simbatrading/status/1310582588260724737
"
237,"https://twitter.com/simbatrading/status/1310577465581080577
"
238,"https://twitter.com/simbatrading/status/1310570502751215622
"
239,"https://twitter.com/simbatrading/status/1310565568127348736
"
240,"https://twitter.com/simbatrading/status/1310559935797891072
"
241,"https://twitter.com/simbatrading/status/1310549159544598529
"
242,"https://twitter.com/simbatrading/status/1310536579044315137
"
243,"https://twitter.com/simbatrading/status/1310376402424864768
"
244,"https://twitter.com/simbatrading/status/1310019276963708931
"
245,"https://twitter.com/simbatrading/status/1309925546365718530
"
246,"https://twitter.com/simbatrading/status/1309633938218987528
"
247,"https://twitter.com/simbatrading/status/1309591321800306695
"
248,"https://twitter.com/simbatrading/status/1309589352461348865
"
249,"https://twitter.com/simbatrading/status/1309577477602381826
"
250,"https://twitter.com/simbatrading/status/1309576226667986945
"
251,"https://twitter.com/simbatrading/status/1309575587552538625
"
252,"https://twitter.com/simbatrading/status/1309575039059189760
"
253,"https://twitter.com/simbatrading/status/1309570038899318787
"
254,"https://twitter.com/simbatrading/status/1309559906052247553
"
255,"https://twitter.com/simbatrading/status/1309558120767725569
"
256,"https://twitter.com/simbatrading/status/1309546179227770880
"
257,"https://twitter.com/simbatrading/status/1309543766257266690
"
258,"https://twitter.com/simbatrading/status/1309543299032719360
"
259,"https://twitter.com/simbatrading/status/1309532994907123712
"
260,"https://twitter.com/simbatrading/status/1309499276993736705
"
261,"https://twitter.com/simbatrading/status/1309495217750409216
"
262,"https://twitter.com/simbatrading/status/1309494233984897024
"
263,"https://twitter.com/simbatrading/status/1309493711512973312
"
264,"https://twitter.com/simbatrading/status/1309490678712471553
"
265,"https://twitter.com/simbatrading/status/1309489637325451264
"
266,"https://twitter.com/simbatrading/status/1309485266822987779
"
267,"https://twitter.com/simbatrading/status/1309483538396467201
"
268,"https://twitter.com/simbatrading/status/1309289365441597444
"
269,"https://twitter.com/simbatrading/status/1309275887439880193
"
270,"https://twitter.com/simbatrading/status/1309273009899876352
"
271,"https://twitter.com/simbatrading/status/1309252726929448960
"
272,"https://twitter.com/simbatrading/status/1309240272472231937
"
273,"https://twitter.com/simbatrading/status/1309224227183177729
"
274,"https://twitter.com/simbatrading/status/1309214034391040000
"
275,"https://twitter.com/simbatrading/status/1309208440452067328
"
276,"https://twitter.com/simbatrading/status/1309150983893721088
"
277,"https://twitter.com/simbatrading/status/1309138988918345738
"
278,"https://twitter.com/simbatrading/status/1309131668343713793
"
279,"https://twitter.com/simbatrading/status/1309113177427324929
"
280,"https://twitter.com/simbatrading/status/1308860507307339781
"
281,"https://twitter.com/simbatrading/status/1308859926635261953
"
282,"https://twitter.com/simbatrading/status/1308830627135881216
"
283,"https://twitter.com/simbatrading/status/1308829082625470466
"
284,"https://twitter.com/simbatrading/status/1308826247724765184
"
285,"https://twitter.com/simbatrading/status/1308816264530460680
"
286,"https://twitter.com/simbatrading/status/1308815117396647937
"
287,"https://twitter.com/simbatrading/status/1308740797433630727
"
288,"https://twitter.com/simbatrading/status/1308585943042084864
"
289,"https://twitter.com/simbatrading/status/1308407428879392773
"
290,"https://twitter.com/simbatrading/status/1308405954040471570
"
291,"https://twitter.com/simbatrading/status/1308159834680893442
"
292,"https://twitter.com/simbatrading/status/1308112798837342208
"
293,"https://twitter.com/simbatrading/status/1308106710150721539
"
294,"https://twitter.com/simbatrading/status/1308106132511129600
"
295,"https://twitter.com/simbatrading/status/1308058144032124941
"
296,"https://twitter.com/simbatrading/status/1308041437544689664
"
297,"https://twitter.com/simbatrading/status/1308040625904906240
"
298,"https://twitter.com/simbatrading/status/1307996907072086016
"
299,"https://twitter.com/simbatrading/status/1307056129600557056
"
300,"https://twitter.com/simbatrading/status/1307049154271760384
"
301,"https://twitter.com/simbatrading/status/1307007748824064000
"
302,"https://twitter.com/simbatrading/status/1307005074988728322
"
303,"https://twitter.com/simbatrading/status/1306970144522924033
"
304,"https://twitter.com/simbatrading/status/1306968453920755714
"
305,"https://twitter.com/simbatrading/status/1306955157238878209
"
306,"https://twitter.com/simbatrading/status/1306757703587504128
"
307,"https://twitter.com/simbatrading/status/1306684623821459459
"
308,"https://twitter.com/simbatrading/status/1306672407831293952
"
309,"https://twitter.com/simbatrading/status/1306669424603267073
"
310,"https://twitter.com/simbatrading/status/1306587396687962112
"
311,"https://twitter.com/simbatrading/status/1306422193216262145
"
312,"https://twitter.com/simbatrading/status/1306413787323469825
"
313,"https://twitter.com/simbatrading/status/1306303361789169666
"
314,"https://twitter.com/simbatrading/status/1306301292973879303
"
315,"https://twitter.com/simbatrading/status/1306300585818435592
"
316,"https://twitter.com/simbatrading/status/1306256912418312193
"
317,"https://twitter.com/simbatrading/status/1306255265168265217
"
318,"https://twitter.com/simbatrading/status/1306235427582599169
"
319,"https://twitter.com/simbatrading/status/1305901352619577344
"
320,"https://twitter.com/simbatrading/status/1305707643575689216
"
321,"https://twitter.com/simbatrading/status/1304504866035904517
"
322,"https://twitter.com/simbatrading/status/1304504254254678017
"
323,"https://twitter.com/simbatrading/status/1304482679577075714
"
324,"https://twitter.com/simbatrading/status/1304415410649997312
"
325,"https://twitter.com/simbatrading/status/1304081257366728707
"
326,"https://twitter.com/simbatrading/status/1304027069312045056
"
327,"https://twitter.com/simbatrading/status/1303676711008194566
"
328,"https://twitter.com/simbatrading/status/1303474974607450112
"
329,"https://twitter.com/simbatrading/status/1303448457496219653
"
330,"https://twitter.com/simbatrading/status/1303434050997284865
"
331,"https://twitter.com/simbatrading/status/1303408026599198728
"
332,"https://twitter.com/simbatrading/status/1303394797164601347
"
333,"https://twitter.com/simbatrading/status/1303183105348562944
"
334,"https://twitter.com/simbatrading/status/1301998679532933122
"
335,"https://twitter.com/simbatrading/status/1301965189563191297
"
336,"https://twitter.com/simbatrading/status/1301615670317273089
"
