,level_0,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,original_index,date,screen_name,tweet,tweet_id,cashtag,hashtag,primary_cashtag,year,month,tokens,Polarity,weekday,date_only,stock_price_change
317,393,393,23722,23722,23722,23722,24.0,2020-11-03 15:40:14,AlexDelarge6553,$SPOM AND $GMPW MY ONLY ALERTS 1 AND 2 ON MY LIST!! https://t.co/Kso8i23QS4,1.3236512057599304e+18,"['$SPOM', '$GMPW']",[],SPOM,2020,11,"['alerts', 'list']",0.0,1,2020-11-03,0.0108
318,394,394,23723,23723,23723,23723,27.0,2020-11-03 19:28:22,AlexDelarge6553,@jehause I CAN ONLY BE BALLS DEEP IN SO MUCH! $SPOM $GMPW $PASO $EGYF $VMNT,1.3237086178209014e+18,"['$SPOM', '$GMPW', '$PASO', '$EGYF', '$VMNT']",[],SPOM,2020,11,"['balls', 'deep']",0.08333333333333333,1,2020-11-03,0.0108
319,395,395,23725,23725,23725,23725,29.0,2020-11-03 18:46:10,AlexDelarge6553,@Mdw37683404 That short attack yesterday didnt help! we need a couple pennies there! hope we get some tight $spom hands,1.3236979979774075e+18,['$spom'],[],SPOM,2020,11,"['short', 'attack', 'yesterday', 'didnt', 'help', 'need', 'couple', 'pennies', 'hope', 'tight', 'hands']",-0.08928571428571429,1,2020-11-03,0.0108
320,396,396,23727,23727,23727,23727,31.0,2020-11-03 19:07:43,AlexDelarge6553,$spom smart!! https://t.co/GaBSQRRRom,1.323703423120953e+18,['$spom'],[],SPOM,2020,11,['smart'],0.3348214285714285,1,2020-11-03,0.0108
321,397,397,23728,23728,23728,23728,32.0,2020-11-03 19:05:52,AlexDelarge6553,@RCave771 @Mdw37683404 very well might happen! $spom i thinking massive earnings and better 4th qtr!,1.3237029561019597e+18,['$spom'],[],SPOM,2020,11,"['happen', 'thinking', 'massive', 'earnings', 'better', 'qtr']",0.2916666666666667,1,2020-11-03,0.0108
322,398,398,23729,23729,23729,23729,33.0,2020-11-03 19:16:32,AlexDelarge6553,$SPOM iTS BIG!! JUST SAYING!! https://t.co/fMeZEZPKha,1.3237056393869107e+18,['$SPOM'],[],SPOM,2020,11,"['big', 'saying']",0.0,1,2020-11-03,0.0108
323,399,399,23731,23731,23731,23731,35.0,2020-11-03 18:10:07,AlexDelarge6553,$spom week!! Tuesday!! big day tomorrow!! 25 cents we hit tomorrow!! big jump coming!! hold for real money!! https://t.co/oikHPUgu5S,1.3236889248086958e+18,['$spom'],[],SPOM,2020,11,"['week', 'tuesday', 'big', 'day', 'tomorrow', 'cents', 'hit', 'tomorrow', 'big', 'jump', 'coming', 'hold', 'real', 'money']",0.10416666666666667,1,2020-11-03,0.0108
324,400,400,23733,23733,23733,23733,38.0,2020-11-03 19:12:18,AlexDelarge6553,My list last night for today!1 $spom up 4%2 $gmpw up 32%EVEN BETTER TOMORROW!!And this will be my 1 and 2 tomorrow!! https://t.co/eXX5aXRYnH,1.323704572771271e+18,"['$spom', '$gmpw']",[],SPOM,2020,11,"['list', 'night', 'today', 'better', 'tomorrow', 'tomorrow']",0.390625,1,2020-11-03,0.0108
325,401,401,23736,23736,23736,23736,42.0,2020-11-03 18:55:57,AlexDelarge6553,$spom smart! https://t.co/2jDYOiBaU2,1.3237004610027233e+18,['$spom'],[],SPOM,2020,11,['smart'],0.26785714285714285,1,2020-11-03,0.0108
326,402,402,23737,23737,23737,23737,44.0,2020-11-03 04:24:06,AlexDelarge6553,@WenChunChenn Maumee Ohio its a small 13-acre lake I named it $spom lake my backyard,1.3234810513904804e+18,['$spom'],[],SPOM,2020,11,"['maumee', 'ohio', 'small', 'acre', 'lake', 'named', 'lake', 'backyard']",-0.25,1,2020-11-03,0.0108
327,403,403,23738,23738,23738,23738,45.0,2020-11-03 14:13:42,AlexDelarge6553,@andycmeyersgma1 We can hope you know im $spom positive,1.3236294290426962e+18,['$spom'],[],SPOM,2020,11,"['hope', 'know', 'positive']",0.2272727272727273,1,2020-11-03,0.0108
328,404,404,23739,23739,23739,23739,46.0,2020-11-03 14:05:20,AlexDelarge6553,@andycmeyersgma1 What if the come early and massive $spom earnings,1.3236273225038438e+18,['$spom'],[],SPOM,2020,11,"['come', 'early', 'massive', 'earnings']",0.05,1,2020-11-03,0.0108
329,405,405,23740,23740,23740,23740,47.0,2020-11-03 18:31:02,AlexDelarge6553,$SPOM HUMOR!! https://t.co/Gl31vjdEVO,1.323694189872382e+18,['$SPOM'],[],SPOM,2020,11,['humor'],0.0,1,2020-11-03,0.0108
330,406,406,23742,23742,23742,23742,0.0,2020-11-02 20:28:13,AlexDelarge6553,$spom chart update!! Look at those peaks gpoing into earnings 2 weeks from today! $spom. Smart! https://t.co/zysfAlEDBh,1.323361290161705e+18,"['$spom', '$spom']",[],SPOM,2020,11,"['chart', 'update', 'look', 'peaks', 'gpoing', 'earnings', 'weeks', 'today', 'smart']",0.26785714285714285,0,2020-11-02,-0.069
331,407,407,23743,23743,23743,23743,1.0,2020-11-03 04:22:11,AlexDelarge6553,$spom day 2 shorts gone!! https://t.co/lnAhU64emp,1.3234805703331717e+18,['$spom'],[],SPOM,2020,11,"['day', 'shorts', 'gone']",0.0,1,2020-11-03,0.0108
332,408,408,23744,23744,23744,23744,7.0,2020-11-02 20:24:08,AlexDelarge6553,@OTCbigplays @egilbert9899 Its Monday on $spom week!! We are fine and will be green,1.3233602655561646e+18,['$spom'],[],SPOM,2020,11,"['monday', 'week', 'fine', 'green']",0.10833333333333334,0,2020-11-02,-0.069
333,409,409,23745,23745,23745,23745,16.0,2020-11-02 20:26:22,AlexDelarge6553,$spom Alert!!! BUY BUY!!! https://t.co/92vVWywzqc,1.3233608248707113e+18,['$spom'],[],SPOM,2020,11,"['alert', 'buy', 'buy']",0.0,0,2020-11-02,-0.069
334,410,410,23747,23747,23747,23747,24.0,2020-11-02 22:48:23,AlexDelarge6553,Tuesday list$$ 1 $spom week!! 2 $gmpw 3 $xmet 4 $egyf 5 $couv 6 $cbbt 7 $cyio 8 $etfm 9 $byoc 10 $paso https://t.co/hbqRK7ESEO,1.3233965675299348e+18,"['$spom', '$gmpw', '$xmet', '$egyf', '$couv', '$cbbt', '$cyio', '$etfm', '$byoc', '$paso']",[],SPOM,2020,11,"['tuesday', 'list', 'week']",0.0,0,2020-11-02,-0.069
335,411,411,23748,23748,23748,23748,25.0,2020-11-02 22:43:19,AlexDelarge6553,@los_1314 i see uplist in time $spom long here,1.3233952910899323e+18,['$spom'],[],SPOM,2020,11,"['uplist', 'time', 'long']",-0.05,0,2020-11-02,-0.069
336,412,412,23749,23749,23749,23749,27.0,2020-11-02 20:44:36,AlexDelarge6553,Remember the gap this AM on $spom you'll want to add end of day!! https://t.co/U1vT7cEdFm,1.3233654149241324e+18,['$spom'],[],SPOM,2020,11,"['remember', 'gap', 'want', 'add', 'end', 'day']",0.0,0,2020-11-02,-0.069
337,413,413,23754,23754,23754,23754,40.0,2020-11-02 21:03:57,AlexDelarge6553,Well green the day before election didn't see that happening!!$spom shorts!!! Even! I pushed EOD. OTC winners$xmet up 50%$etfm up 38%$wogi up 29% $spom week day 2 tomorrow. Hope youre loaded! https://t.co/dEjH0W52uY,1.3233702833995858e+18,"['$spom', '$xmet', '$etfm', '$wogi', '$spom']",[],SPOM,2020,11,"['green', 'day', 'election', 'happening', 'shorts', 'pushed', 'eod', 'otc', 'winners', 'week', 'day', 'tomorrow', 'hope', 'youre', 'loaded']",-0.6103515625,0,2020-11-02,-0.069
338,414,414,23756,23756,23756,23756,0.0,2020-11-02 17:57:34,AlexDelarge6553,$SPOM FOCUSED THIS WEEK!! ITS A GUARANTEED WIN AT THESE PRICES!! https://t.co/2boWTfXPJd,1.323323377763963e+18,['$SPOM'],[],SPOM,2020,11,"['focused', 'week', 'guaranteed', 'win', 'prices']",1.0,0,2020-11-02,-0.069
339,415,415,23757,23757,23757,23757,1.0,2020-11-02 14:38:02,AlexDelarge6553,$spom ers!! Set you sell tickets at 1.10 ish! Lock the shares. For the win!! https://t.co/xWzIAKnskp,1.3232731669244887e+18,['$spom'],[],SPOM,2020,11,"['ers', 'set', 'sell', 'tickets', 'ish', 'lock', 'shares', 'win']",1.0,0,2020-11-02,-0.069
340,416,416,23759,23759,23759,23759,3.0,2020-11-02 14:54:10,AlexDelarge6553,Have you guys seen my $spom boat? https://t.co/Edt0VVLQRz,1.3232772238860288e+18,['$spom'],[],SPOM,2020,11,"['guys', 'seen', 'boat']",0.0,0,2020-11-02,-0.069
341,417,417,23760,23760,23760,23760,4.0,2020-11-02 17:27:16,AlexDelarge6553,$spom 3 million in volume!! not bad!! https://t.co/aCRCI4lDbh,1.3233157540123894e+18,['$spom'],[],SPOM,2020,11,"['million', 'volume', 'bad']",0.5,0,2020-11-02,-0.069
342,418,418,23763,23763,23763,23763,10.0,2020-11-02 19:44:35,AlexDelarge6553,ill be hitting the ASK hard!! $spom sell them to me $spom hour!! coming ill pushing end of day! Enjoy you profits!! https://t.co/MXAnXiGLiW,1.323350309087957e+18,"['$spom', '$spom']",[],SPOM,2020,11,"['ill', 'hitting', 'ask', 'hard', 'sell', 'hour', 'coming', 'ill', 'pushing', 'end', 'day', 'enjoy', 'profits']",-0.30301920572916674,0,2020-11-02,-0.069
343,419,419,23764,23764,23764,23764,11.0,2020-11-02 18:33:09,AlexDelarge6553,$spom will close strong today!! https://t.co/WwViu2BPIt,1.3233323357906616e+18,['$spom'],[],SPOM,2020,11,"['close', 'strong', 'today']",0.6770833333333333,0,2020-11-02,-0.069
344,420,420,23765,23765,23765,23765,12.0,2020-11-02 16:39:50,AlexDelarge6553,$spom sale https://t.co/RtXRq0HteE,1.3233038165618565e+18,['$spom'],[],SPOM,2020,11,['sale'],0.0,0,2020-11-02,-0.069
345,421,421,23766,23766,23766,23766,16.0,2020-11-02 14:49:22,AlexDelarge6553,$spom chart going into earnings! Over a million in volume in the first 15 minutes!! Look where $spom is going!! https://t.co/TyxXzWz5nj,1.3232760185227264e+18,"['$spom', '$spom']",[],SPOM,2020,11,"['chart', 'going', 'earnings', 'million', 'volume', 'minutes', 'look', 'going']",0.6103515625,0,2020-11-02,-0.069
346,422,422,23767,23767,23767,23767,17.0,2020-11-02 15:00:13,AlexDelarge6553,I like $spom week!! actual footage!! https://t.co/xm3pzwwSi7,1.3232787491319276e+18,['$spom'],[],SPOM,2020,11,"['like', 'week', 'actual', 'footage']",0.0,0,2020-11-02,-0.069
347,423,423,23769,23769,23769,23769,21.0,2020-11-02 14:28:49,AlexDelarge6553,$spom lake! It's cold!! https://t.co/A85UvWRg1D,1.3232708453940183e+18,['$spom'],[],SPOM,2020,11,"['lake', 'cold']",-0.9375,0,2020-11-02,-0.069
348,424,424,23770,23770,23770,23770,22.0,2020-11-02 17:48:52,AlexDelarge6553,@wholeelotta $SPOM FOCUSED,1.323321188505002e+18,['$SPOM'],[],SPOM,2020,11,['focused'],0.0,0,2020-11-02,-0.069
349,425,425,23772,23772,23772,23772,24.0,2020-11-02 14:18:26,AlexDelarge6553,BUY $SPOM!! https://t.co/rrdxVTtel6,1.3232682326991217e+18,['$SPOM'],[],SPOM,2020,11,['buy'],0.0,0,2020-11-02,-0.069
350,426,426,23773,23773,23773,23773,25.0,2020-11-02 16:03:14,AlexDelarge6553,$spom Thursday up 14%Friday up 44%Today up 12% so far!!Tuesday? https://t.co/pWME9kGGN3,1.323294604658135e+18,['$spom'],[],SPOM,2020,11,"['thursday', 'friday', 'today', 'far', 'tuesday']",0.0,0,2020-11-02,-0.069
351,427,427,23774,23774,23774,23774,26.0,2020-11-02 16:07:44,AlexDelarge6553,Someone help this person! $spom https://t.co/9sxy2M5fac,1.323295739620057e+18,['$spom'],[],SPOM,2020,11,"['help', 'person']",0.0,0,2020-11-02,-0.069
352,428,428,23776,23776,23776,23776,28.0,2020-11-02 14:51:17,AlexDelarge6553,@angel_escalona1 im $spom long!!,1.3232764987579146e+18,['$spom'],[],SPOM,2020,11,['long'],-0.078125,0,2020-11-02,-0.069
353,429,429,23777,23777,23777,23777,29.0,2020-11-02 15:31:44,AlexDelarge6553,@KMichelleMosley chosse your exit im $spom long,1.3232866807370957e+18,['$spom'],[],SPOM,2020,11,"['chosse', 'exit', 'long']",-0.05,0,2020-11-02,-0.069
354,430,430,23778,23778,23778,23778,30.0,2020-11-02 16:06:50,AlexDelarge6553,But day 4 of my bender!! $spom rules https://t.co/XaneJx4gXk https://t.co/X6cPXg4C5b,1.3232955134967355e+18,['$spom'],[],SPOM,2020,11,"['day', 'bender', 'rules']",0.0,0,2020-11-02,-0.069
355,431,431,23779,23779,23779,23779,31.0,2020-11-02 19:35:00,AlexDelarge6553,@GoldenStocks888 $spom smart!!,1.323347898348806e+18,['$spom'],[],SPOM,2020,11,['smart'],0.3348214285714285,0,2020-11-02,-0.069
356,432,432,23780,23780,23780,23780,32.0,2020-11-02 16:10:56,AlexDelarge6553,New $spom er follow $spom ers https://t.co/XY70Cy9ZwU,1.3232965452325724e+18,"['$spom', '$spom']",[],SPOM,2020,11,"['new', 'follow', 'ers']",0.13636363636363635,0,2020-11-02,-0.069
357,433,433,23781,23781,23781,23781,39.0,2020-11-02 15:39:23,AlexDelarge6553,$spom smart! https://t.co/GJUMBKVOJZ,1.3232886052766474e+18,['$spom'],[],SPOM,2020,11,['smart'],0.26785714285714285,0,2020-11-02,-0.069
358,434,434,23782,23782,23782,23782,41.0,2020-11-02 17:20:30,AlexDelarge6553,$spom safe https://t.co/wCJGYlPvI0,1.323314053280944e+18,['$spom'],[],SPOM,2020,11,['safe'],0.5,0,2020-11-02,-0.069
359,435,435,23783,23783,23783,23783,42.0,2020-11-02 19:45:54,AlexDelarge6553,@Theo_G90 $spom focused,1.3233506420024033e+18,['$spom'],[],SPOM,2020,11,['focused'],0.0,0,2020-11-02,-0.069
360,436,436,23784,23784,23784,23784,44.0,2020-11-02 20:07:40,AlexDelarge6553,lots of $spom ers!! https://t.co/tkbYcoz0MZ,1.3233561215124972e+18,['$spom'],[],SPOM,2020,11,"['lots', 'ers']",0.0,0,2020-11-02,-0.069
361,437,437,23785,23785,23785,23785,45.0,2020-11-02 19:23:25,AlexDelarge6553,$spom $xmet $wogi!!! BUY BUY BUY https://t.co/C7OmifImfb,1.3233449850900849e+18,"['$spom', '$xmet', '$wogi']",[],SPOM,2020,11,"['buy', 'buy', 'buy']",0.0,0,2020-11-02,-0.069
362,438,438,23787,23787,23787,23787,48.0,2020-11-02 17:43:49,AlexDelarge6553,$spom 25 cents Wednesday!! BOOK IT!! https://t.co/GZEJLUpqE7,1.3233199212841574e+18,['$spom'],[],SPOM,2020,11,"['cents', 'wednesday', 'book']",0.0,0,2020-11-02,-0.069
363,439,439,23788,23788,23788,23788,49.0,2020-11-02 17:29:58,AlexDelarge6553,$spom winner!! https://t.co/3zNr8qVV3T,1.323316432566952e+18,['$spom'],[],SPOM,2020,11,['winner'],0.0,0,2020-11-02,-0.069
364,441,441,23790,23790,23790,23790,1.0,2020-11-02 00:23:53,AlexDelarge6553,@warrior16win @shawonsarker84 @StopTheNonsen10 @srijans53322034 buy $spom https://t.co/xC5PF3Z7Le,1.3230582119104635e+18,['$spom'],[],SPOM,2020,11,['buy'],0.0,0,2020-11-02,-0.069
365,453,453,23804,23804,23804,23804,30.0,2020-11-02 14:12:40,AlexDelarge6553,$spom 3 the serious chart watcher!! https://t.co/gVouf1SA31,1.3232667827953664e+18,['$spom'],[],SPOM,2020,11,"['chart', 'watcher']",-0.5208333333333333,0,2020-11-02,-0.069
366,455,455,23807,23807,23807,23807,37.0,2020-11-02 13:52:21,AlexDelarge6553,$spom week. It's green already!! https://t.co/fborGM6njT,1.3232616688021258e+18,['$spom'],[],SPOM,2020,11,"['week', 'green']",-0.3125,0,2020-11-02,-0.069
